days,valus,params,countrycode,SRC
24.1597,-8.17518,parks,AUS,
24.4335,-5.83942,parks,AUS,
24.7076,-4.08759,parks,AUS,
24.7983,-2.33577,parks,AUS,
25.0727,-1.16788,parks,AUS,
25.2558,-0.583942,parks,AUS,
25.6216,1.16788,parks,AUS,
25.8043,2.33577,parks,AUS,
26.0808,0,parks,AUS,
26.3576,-2.91971,parks,AUS,
26.5423,-5.25547,parks,AUS,
26.8188,-7.59124,parks,AUS,
27.0035,-9.92701,parks,AUS,
27.372,-12.8467,parks,AUS,
27.6481,-14.5985,parks,AUS,
28.0153,-15.1825,parks,AUS,
28.289,-12.8467,parks,AUS,
28.4711,-10.5109,parks,AUS,
28.6532,-8.17518,parks,AUS,
28.9279,-7.59124,parks,AUS,
29.2047,-10.5109,parks,AUS,
29.2978,-12.8467,parks,AUS,
29.6659,-15.1825,parks,AUS,
30.0341,-17.5182,parks,AUS,
30.2185,-19.2701,parks,AUS,
30.5856,-19.854,parks,AUS,
30.8611,-20.438,parks,AUS,
31.3182,-18.1022,parks,AUS,
31.5923,-16.3504,parks,AUS,
31.8661,-14.0146,parks,AUS,
32.2323,-12.8467,parks,AUS,
32.4143,-10.5109,parks,AUS,
32.6888,-9.34307,parks,AUS,
32.9635,-8.75912,parks,AUS,
33.1476,-9.92701,parks,AUS,
33.5151,-11.0949,parks,AUS,
33.6988,-11.6788,parks,AUS,
34.0656,-11.6788,parks,AUS,
34.3401,-10.5109,parks,AUS,
34.7069,-10.5109,parks,AUS,
34.89,-9.92701,parks,AUS,
35.2568,-9.92701,parks,AUS,
35.7156,-10.5109,parks,AUS,
35.8997,-11.6788,parks,AUS,
36.0845,-14.0146,parks,AUS,
36.2695,-16.9343,parks,AUS,
36.3622,-18.6861,parks,AUS,
36.4553,-21.0219,parks,AUS,
36.6394,-22.1898,parks,AUS,
36.7324,-24.5255,parks,AUS,
37.1009,-27.4453,parks,AUS,
37.3767,-28.6131,parks,AUS,
37.7445,-30.365,parks,AUS,
38.295,-30.9489,parks,AUS,
38.4788,-31.5328,parks,AUS,
38.938,-32.7007,parks,AUS,
39.12,-30.365,parks,AUS,
39.3941,-28.6131,parks,AUS,
39.5762,-26.2774,parks,AUS,
39.8503,-24.5255,parks,AUS,
39.9413,-23.3577,parks,AUS,
40.3098,-26.2774,parks,AUS,
40.5859,-28.0292,parks,AUS,
40.8624,-30.365,parks,AUS,
41.3212,-30.9489,parks,AUS,
41.7811,-33.2847,parks,AUS,
42.1482,-33.8686,parks,AUS,
42.6074,-35.0365,parks,AUS,
42.8825,-35.0365,parks,AUS,
0.955822,2.91971,Transit Stations,AUS,
1.3233,4.08759,Transit Stations,AUS,
1.69079,5.25547,Transit Stations,AUS,
2.1503,7.0073,Transit Stations,AUS,
2.70052,7.0073,Transit Stations,AUS,
3.34244,7.0073,Transit Stations,AUS,
3.70892,6.42336,Transit Stations,AUS,
4.16844,8.17518,Transit Stations,AUS,
4.81036,8.17518,Transit Stations,AUS,
5.08648,9.92701,Transit Stations,AUS,
5.54499,9.92701,Transit Stations,AUS,
6.00451,11.6788,Transit Stations,AUS,
6.46202,9.92701,Transit Stations,AUS,
6.82749,7.59124,Transit Stations,AUS,
7.28534,6.42336,Transit Stations,AUS,
7.74285,4.67153,Transit Stations,AUS,
8.01729,3.50365,Transit Stations,AUS,
8.29341,5.25547,Transit Stations,AUS,
8.66089,6.42336,Transit Stations,AUS,
9.02904,8.75912,Transit Stations,AUS,
9.48789,9.34307,Transit Stations,AUS,
10.0384,9.92701,Transit Stations,AUS,
10.4966,9.34307,Transit Stations,AUS,
11.1385,9.34307,Transit Stations,AUS,
11.7808,9.92701,Transit Stations,AUS,
12.332,11.6788,Transit Stations,AUS,
12.6995,12.8467,Transit Stations,AUS,
12.8836,14.0146,Transit Stations,AUS,
13.2501,13.4307,Transit Stations,AUS,
13.5242,11.6788,Transit Stations,AUS,
13.982,10.5109,Transit Stations,AUS,
14.2564,9.34307,Transit Stations,AUS,
14.5309,8.17518,Transit Stations,AUS,
14.805,6.42336,Transit Stations,AUS,
15.2628,5.25547,Transit Stations,AUS,
15.8137,6.42336,Transit Stations,AUS,
16.0888,6.42336,Transit Stations,AUS,
16.4563,7.59124,Transit Stations,AUS,
16.7321,8.75912,Transit Stations,AUS,
17.0072,8.75912,Transit Stations,AUS,
17.3737,8.17518,Transit Stations,AUS,
17.6485,7.59124,Transit Stations,AUS,
17.8312,6.42336,Transit Stations,AUS,
18.2894,5.83942,Transit Stations,AUS,
18.8396,5.83942,Transit Stations,AUS,
19.2988,7.0073,Transit Stations,AUS,
19.6666,8.75912,Transit Stations,AUS,
19.8503,9.34307,Transit Stations,AUS,
20.2168,8.75912,Transit Stations,AUS,
20.3985,5.83942,Transit Stations,AUS,
20.764,3.50365,Transit Stations,AUS,
21.1302,2.33577,Transit Stations,AUS,
21.588,1.16788,Transit Stations,AUS,
21.8621,-0.583942,Transit Stations,AUS,
22.2279,-2.33577,Transit Stations,AUS,
22.5931,-5.25547,Transit Stations,AUS,
22.7755,-7.0073,Transit Stations,AUS,
22.8662,-8.75912,Transit Stations,AUS,
22.9582,-8.17518,Transit Stations,AUS,
23.1426,-6.42336,Transit Stations,AUS,
23.235,-5.25547,Transit Stations,AUS,
23.3277,-3.50365,Transit Stations,AUS,
23.4204,-1.75182,Transit Stations,AUS,
23.5131,0,Transit Stations,AUS,
23.6058,1.75182,Transit Stations,AUS,
23.6985,3.50365,Transit Stations,AUS,
23.9746,5.25547,Transit Stations,AUS,
24.4335,5.83942,Transit Stations,AUS,
24.6169,5.83942,Transit Stations,AUS,
24.9834,5.25547,Transit Stations,AUS,
25.3505,5.83942,Transit Stations,AUS,
25.809,5.83942,Transit Stations,AUS,
26.1755,5.25547,Transit Stations,AUS,
26.4506,5.25547,Transit Stations,AUS,
26.9091,5.25547,Transit Stations,AUS,
26.9992,2.33577,Transit Stations,AUS,
26.9998,3.50365,Transit Stations,AUS,
27.1816,0.583942,Transit Stations,AUS,
27.3636,-1.75182,Transit Stations,AUS,
27.4547,-2.91971,Transit Stations,AUS,
27.5457,-4.08759,Transit Stations,AUS,
27.7271,-7.59124,Transit Stations,AUS,
27.7281,-5.83942,Transit Stations,AUS,
27.9098,-8.75912,Transit Stations,AUS,
28.0922,-10.5109,Transit Stations,AUS,
28.4587,-11.0949,Transit Stations,AUS,
28.6414,-12.2628,Transit Stations,AUS,
29.0086,-11.6788,Transit Stations,AUS,
29.1923,-11.0949,Transit Stations,AUS,
29.4684,-9.34307,Transit Stations,AUS,
29.7446,-7.59124,Transit Stations,AUS,
29.928,-7.59124,Transit Stations,AUS,
30.1107,-8.75912,Transit Stations,AUS,
30.4768,-9.92701,Transit Stations,AUS,
30.6589,-12.2628,Transit Stations,AUS,
31.0244,-14.5985,Transit Stations,AUS,
31.5733,-16.9343,Transit Stations,AUS,
31.9391,-18.6861,Transit Stations,AUS,
32.4883,-20.438,Transit Stations,AUS,
32.9461,-21.6058,Transit Stations,AUS,
33.5881,-21.6058,Transit Stations,AUS,
34.1369,-23.9416,Transit Stations,AUS,
34.5944,-25.6934,Transit Stations,AUS,
35.0516,-28.0292,Transit Stations,AUS,
35.4168,-30.9489,Transit Stations,AUS,
35.7819,-33.8686,Transit Stations,AUS,
36.3318,-34.4526,Transit Stations,AUS,
36.882,-34.4526,Transit Stations,AUS,
37.1551,-37.9562,Transit Stations,AUS,
37.4285,-40.8759,Transit Stations,AUS,
37.7023,-43.2117,Transit Stations,AUS,
37.9761,-45.5474,Transit Stations,AUS,
38.3419,-47.2993,Transit Stations,AUS,
38.708,-48.4672,Transit Stations,AUS,
39.0732,-51.3869,Transit Stations,AUS,
39.6231,-51.9708,Transit Stations,AUS,
39.9892,-53.1387,Transit Stations,AUS,
40.5391,-53.7226,Transit Stations,AUS,
41.273,-53.1387,Transit Stations,AUS,
41.6398,-53.1387,Transit Stations,AUS,
42.0053,-55.4745,Transit Stations,AUS,
42.4632,-56.6423,Transit Stations,AUS,
42.7373,-58.3942,Transit Stations,AUS,
42.9203,-58.9781,Transit Stations,AUS,
0.953377,-1.16853,workplace,AUS,
1.13819,0.585863,workplace,AUS,
1.23144,2.92293,workplace,AUS,
1.41726,6.42916,workplace,AUS,
1.51084,9.35017,workplace,AUS,
1.60375,11.1033,workplace,AUS,
1.78857,12.8577,workplace,AUS,
1.97405,15.78,workplace,AUS,
1.97472,16.9479,workplace,AUS,
2.34134,15.2011,workplace,AUS,
2.89209,14.0409,workplace,AUS,
3.35094,12.8794,workplace,AUS,
3.81047,12.8858,workplace,AUS,
4.36189,12.8935,workplace,AUS,
4.91365,13.4851,workplace,AUS,
5.55732,14.078,workplace,AUS,
6.01751,15.2522,workplace,AUS,
6.19998,12.919,workplace,AUS,
6.29088,11.1685,workplace,AUS,
6.56492,8.25255,workplace,AUS,
6.74738,5.91932,workplace,AUS,
6.92985,3.58609,workplace,AUS,
7.11232,1.25287,workplace,AUS,
7.47926,0.0900836,workplace,AUS,
7.84621,-1.0727,workplace,AUS,
8.02935,-2.23803,workplace,AUS,
8.1226,0.0990281,workplace,AUS,
8.21584,2.43609,workplace,AUS,
8.40099,4.77443,workplace,AUS,
8.58681,8.28066,workplace,AUS,
8.58815,10.6164,workplace,AUS,
8.77331,12.9548,workplace,AUS,
8.95846,15.2931,workplace,AUS,
8.95946,17.045,workplace,AUS,
9.23484,16.4649,workplace,AUS,
9.50988,15.3008,workplace,AUS,
9.87717,14.722,workplace,AUS,
10.2444,14.1431,workplace,AUS,
10.7955,13.5668,workplace,AUS,
11.1628,12.988,workplace,AUS,
11.6223,12.9944,workplace,AUS,
11.8987,14.1661,workplace,AUS,
12.3589,15.3404,workplace,AUS,
12.7265,15.3455,workplace,AUS,
13.0026,15.9333,workplace,AUS,
13.1851,13.6001,workplace,AUS,
13.3679,11.8508,workplace,AUS,
13.5503,9.51756,workplace,AUS,
13.7328,7.18433,workplace,AUS,
13.9153,4.8511,workplace,AUS,
14.0977,2.51787,workplace,AUS,
14.3731,1.93776,workplace,AUS,
14.6478,0.189751,workplace,AUS,
14.9229,-0.974309,workplace,AUS,
15.1996,0.781364,workplace,AUS,
15.3847,3.1197,workplace,AUS,
15.5695,4.8741,workplace,AUS,
15.8466,7.21372,workplace,AUS,
16.0324,10.72,workplace,AUS,
16.3088,11.8917,workplace,AUS,
16.5848,12.4795,workplace,AUS,
16.769,13.066,workplace,AUS,
17.1376,14.8229,workplace,AUS,
17.5968,14.2454,workplace,AUS,
18.1479,13.6691,workplace,AUS,
18.5155,13.6742,workplace,AUS,
18.975,13.6806,workplace,AUS,
19.4349,14.2709,workplace,AUS,
19.8028,14.86,workplace,AUS,
19.9873,16.0304,workplace,AUS,
20.0782,14.2799,workplace,AUS,
20.1691,12.5293,workplace,AUS,
20.3519,10.78,workplace,AUS,
20.5344,8.44678,workplace,AUS,
20.7169,6.11355,workplace,AUS,
20.8993,3.78032,workplace,AUS,
21.174,2.03231,workplace,AUS,
21.4487,0.284306,workplace,AUS,
21.815,-2.04637,workplace,AUS,
22.1816,-3.7931,workplace,AUS,
22.3641,-6.12632,workplace,AUS,
22.455,-7.87689,workplace,AUS,
22.7287,-11.3767,workplace,AUS,
22.7294,-10.2088,workplace,AUS,
22.9112,-13.71,workplace,AUS,
23.094,-15.4592,workplace,AUS,
23.097,-10.2037,workplace,AUS,
23.2821,-7.86539,workplace,AUS,
23.2838,-4.94565,workplace,AUS,
23.3771,-2.60859,workplace,AUS,
23.4706,0.312418,workplace,AUS,
23.6558,2.65076,workplace,AUS,
23.6571,4.98654,workplace,AUS,
23.751,8.4915,workplace,AUS,
23.8443,10.8286,workplace,AUS,
23.9372,12.5817,workplace,AUS,
24.2136,13.7534,workplace,AUS,
24.5809,13.1746,workplace,AUS,
25.1323,13.1822,workplace,AUS,
25.8675,13.1925,workplace,AUS,
26.2358,14.3655,workplace,AUS,
26.695,13.7879,workplace,AUS,
26.9711,14.3757,workplace,AUS,
27.1535,12.0425,workplace,AUS,
27.336,9.70922,workplace,AUS,
27.5185,7.376,workplace,AUS,
27.7016,6.21066,workplace,AUS,
27.976,3.87871,workplace,AUS,
28.2507,2.1307,workplace,AUS,
28.525,-0.201251,workplace,AUS,
28.9839,-1.36275,workplace,AUS,
29.1704,3.31137,workplace,AUS,
29.4471,5.06704,workplace,AUS,
29.5404,7.40411,workplace,AUS,
29.7248,8.57455,workplace,AUS,
29.8177,10.3277,workplace,AUS,
30.0026,12.0821,workplace,AUS,
30.2776,10.918,workplace,AUS,
30.4601,8.58478,workplace,AUS,
30.827,7.422,workplace,AUS,
31.0102,6.25666,workplace,AUS,
31.3764,3.92598,workplace,AUS,
31.7434,2.7632,workplace,AUS,
32.2938,1.01903,workplace,AUS,
32.6611,0.440196,workplace,AUS,
33.2122,-0.136084,workplace,AUS,
33.5801,0.452974,workplace,AUS,
33.8558,0.456807,workplace,AUS,
34.314,-1.87259,workplace,AUS,
34.8641,-4.20071,workplace,AUS,
35.2311,-5.36349,workplace,AUS,
35.5973,-7.69416,workplace,AUS,
35.7798,-10.0274,workplace,AUS,
36.0548,-11.1915,workplace,AUS,
36.3316,-9.43578,workplace,AUS,
36.6079,-8.26405,workplace,AUS,
36.8847,-6.50838,workplace,AUS,
36.9769,-5.92316,workplace,AUS,
37.1597,-7.67244,workplace,AUS,
37.3422,-10.0057,workplace,AUS,
37.6159,-13.5055,workplace,AUS,
37.7983,-15.8387,workplace,AUS,
37.9808,-18.172,workplace,AUS,
38.3478,-19.3348,workplace,AUS,
38.7144,-21.0815,workplace,AUS,
39.1729,-22.8269,workplace,AUS,
39.6311,-25.1563,workplace,AUS,
39.998,-26.3191,workplace,AUS,
40.3656,-26.314,workplace,AUS,
40.7329,-26.8928,workplace,AUS,
41.1928,-26.3025,workplace,AUS,
41.8361,-26.2936,workplace,AUS,
42.2943,-28.623,workplace,AUS,
42.569,-30.371,workplace,AUS,
42.9353,-32.7016,workplace,AUS,
42.9356,-32.1177,workplace,AUS,
0.954148,0,Residential,AUS,
1.41333,-1.16788,Residential,AUS,
1.87185,-1.16788,Residential,AUS,
2.5141,-1.75182,Residential,AUS,
2.97195,-0.583942,Residential,AUS,
3.61454,-1.75182,Residential,AUS,
3.79795,-1.75182,Residential,AUS,
4.3475,-0.583942,Residential,AUS,
4.80668,-1.75182,Residential,AUS,
5.26587,-2.91971,Residential,AUS,
5.54097,-2.91971,Residential,AUS,
5.90745,-2.33577,Residential,AUS,
6.36563,-1.75182,Residential,AUS,
6.91518,-0.583942,Residential,AUS,
7.3737,-0.583942,Residential,AUS,
7.83154,0.583942,Residential,AUS,
8.29039,0,Residential,AUS,
8.84128,-1.16788,Residential,AUS,
9.20809,-1.16788,Residential,AUS,
9.66661,-1.16788,Residential,AUS,
10.1251,-1.16788,Residential,AUS,
10.5836,-1.16788,Residential,AUS,
11.1342,-1.75182,Residential,AUS,
11.5007,-1.16788,Residential,AUS,
11.9588,-0.583942,Residential,AUS,
12.326,-1.16788,Residential,AUS,
12.7855,-2.91971,Residential,AUS,
13.2434,-1.75182,Residential,AUS,
13.5185,-1.75182,Residential,AUS,
14.068,-0.583942,Residential,AUS,
14.7099,-0.583942,Residential,AUS,
15.1685,-0.583942,Residential,AUS,
15.6266,0,Residential,AUS,
15.9938,-0.583942,Residential,AUS,
16.453,-1.75182,Residential,AUS,
17.0032,-1.75182,Residential,AUS,
17.461,-0.583942,Residential,AUS,
17.9195,-0.583942,Residential,AUS,
18.2864,-0.583942,Residential,AUS,
18.7449,-0.583942,Residential,AUS,
19.3868,-0.583942,Residential,AUS,
19.7543,-1.75182,Residential,AUS,
20.1211,-1.75182,Residential,AUS,
20.671,-1.16788,Residential,AUS,
21.0371,0,Residential,AUS,
21.5873,0,Residential,AUS,
21.9541,0,Residential,AUS,
22.2289,0.583942,Residential,AUS,
22.5027,2.91971,Residential,AUS,
22.8688,4.08759,Residential,AUS,
23.2367,2.33577,Residential,AUS,
23.7875,1.16788,Residential,AUS,
23.972,-0.583942,Residential,AUS,
24.5225,-1.16788,Residential,AUS,
25.0724,-0.583942,Residential,AUS,
25.6226,-0.583942,Residential,AUS,
26.1728,-0.583942,Residential,AUS,
26.723,-0.583942,Residential,AUS,
27.2726,0.583942,Residential,AUS,
27.6387,1.75182,Residential,AUS,
28.0049,2.91971,Residential,AUS,
28.5551,2.91971,Residential,AUS,
29.1977,1.75182,Residential,AUS,
29.5645,1.75182,Residential,AUS,
30.0233,1.16788,Residential,AUS,
30.5726,2.91971,Residential,AUS,
31.1221,4.08759,Residential,AUS,
31.3972,4.08759,Residential,AUS,
31.9468,5.25547,Residential,AUS,
32.5887,5.25547,Residential,AUS,
33.1386,5.83942,Residential,AUS,
33.5971,5.83942,Residential,AUS,
34.0553,6.42336,Residential,AUS,
34.6055,6.42336,Residential,AUS,
35.064,6.42336,Residential,AUS,
35.3388,7.0073,Residential,AUS,
35.889,7.0073,Residential,AUS,
36.3468,8.17518,Residential,AUS,
36.805,8.75912,Residential,AUS,
37.2629,9.92701,Residential,AUS,
37.7207,11.0949,Residential,AUS,
38.0869,12.2628,Residential,AUS,
38.6364,13.4307,Residential,AUS,
39.0025,14.5985,Residential,AUS,
39.5524,15.1825,Residential,AUS,
39.9189,15.7664,Residential,AUS,
40.4691,15.7664,Residential,AUS,
41.0187,16.9343,Residential,AUS,
41.5696,15.7664,Residential,AUS,
41.9374,14.0146,Residential,AUS,
42.5793,14.0146,Residential,AUS,
42.8551,12.8467,Residential,AUS,
1,0.777027,retail and recreation,ESP,
1.36761,-0.405405,retail and recreation,ESP,
1.73523,-1.58784,retail and recreation,ESP,
2.10284,-1.58784,retail and recreation,ESP,
2.56236,-2.17905,retail and recreation,ESP,
3.11379,-2.17905,retail and recreation,ESP,
3.75711,-1.58784,retail and recreation,ESP,
3.94092,-1.58784,retail and recreation,ESP,
4.21663,0.185811,retail and recreation,ESP,
4.76805,0.185811,retail and recreation,ESP,
5.31947,-0.405405,retail and recreation,ESP,
5.77899,-0.405405,retail and recreation,ESP,
6.14661,0.185811,retail and recreation,ESP,
6.78993,0.185811,retail and recreation,ESP,
7.24945,1.95946,retail and recreation,ESP,
7.52516,3.73311,retail and recreation,ESP,
7.80088,6.09797,retail and recreation,ESP,
8.16849,5.50676,retail and recreation,ESP,
8.53611,3.14189,retail and recreation,ESP,
8.90372,1.95946,retail and recreation,ESP,
9.17943,1.36824,retail and recreation,ESP,
9.45514,-0.405405,retail and recreation,ESP,
9.91466,-2.17905,retail and recreation,ESP,
10.0066,-2.77027,retail and recreation,ESP,
10.3742,-1.58784,retail and recreation,ESP,
10.8337,-1.58784,retail and recreation,ESP,
11.1094,-0.405405,retail and recreation,ESP,
11.477,0.777027,retail and recreation,ESP,
11.7527,2.55068,retail and recreation,ESP,
11.8446,2.55068,retail and recreation,ESP,
12.2123,1.36824,retail and recreation,ESP,
12.5799,-0.405405,retail and recreation,ESP,
12.9475,-1.58784,retail and recreation,ESP,
13.3151,-2.17905,retail and recreation,ESP,
13.5908,-2.17905,retail and recreation,ESP,
13.9584,-2.17905,retail and recreation,ESP,
14.2341,-0.996622,retail and recreation,ESP,
14.5098,-0.405405,retail and recreation,ESP,
14.8775,0.777027,retail and recreation,ESP,
15.1532,-0.405405,retail and recreation,ESP,
15.5208,-1.58784,retail and recreation,ESP,
15.7965,-3.36149,retail and recreation,ESP,
16.256,-3.9527,retail and recreation,ESP,
16.7155,-2.77027,retail and recreation,ESP,
17.0832,-2.17905,retail and recreation,ESP,
17.4508,-2.17905,retail and recreation,ESP,
17.9103,-1.58784,retail and recreation,ESP,
18.2779,-1.58784,retail and recreation,ESP,
18.5536,-2.17905,retail and recreation,ESP,
19.0131,-1.58784,retail and recreation,ESP,
19.3807,-1.58784,retail and recreation,ESP,
19.7484,-1.58784,retail and recreation,ESP,
20.2998,-1.58784,retail and recreation,ESP,
20.5755,-2.17905,retail and recreation,ESP,
21.035,-1.58784,retail and recreation,ESP,
21.4026,-0.405405,retail and recreation,ESP,
21.6783,1.36824,retail and recreation,ESP,
21.8621,2.55068,retail and recreation,ESP,
22.3217,1.36824,retail and recreation,ESP,
22.5974,-1.58784,retail and recreation,ESP,
23.0569,-2.77027,retail and recreation,ESP,
23.5164,-3.36149,retail and recreation,ESP,
23.9759,-3.36149,retail and recreation,ESP,
24.2516,-4.54392,retail and recreation,ESP,
24.7112,-6.31757,retail and recreation,ESP,
25.1707,-8.09122,retail and recreation,ESP,
25.6302,-11.0473,retail and recreation,ESP,
25.814,-12.2297,retail and recreation,ESP,
25.9978,-14.5946,retail and recreation,ESP,
26.2735,-18.1419,retail and recreation,ESP,
26.3654,-21.098,retail and recreation,ESP,
26.4573,-24.0541,retail and recreation,ESP,
26.5492,-27.0101,retail and recreation,ESP,
26.733,-28.7838,retail and recreation,ESP,
26.9168,-32.9223,retail and recreation,ESP,
26.9168,-35.8784,retail and recreation,ESP,
27.0088,-38.8345,retail and recreation,ESP,
27.1926,-41.7905,retail and recreation,ESP,
27.2845,-44.1554,retail and recreation,ESP,
27.3764,-46.5203,retail and recreation,ESP,
27.4683,-48.8851,retail and recreation,ESP,
27.5602,-51.25,retail and recreation,ESP,
27.5602,-54.7973,retail and recreation,ESP,
27.6521,-58.3446,retail and recreation,ESP,
27.744,-61.3007,retail and recreation,ESP,
27.9278,-73.7162,retail and recreation,ESP,
27.9278,-65.4392,retail and recreation,ESP,
28.0197,-68.9865,retail and recreation,ESP,
28.2035,-75.4899,retail and recreation,ESP,
28.3873,-78.4459,retail and recreation,ESP,
28.5711,-81.9932,retail and recreation,ESP,
28.663,-84.9493,retail and recreation,ESP,
28.9387,-87.3142,retail and recreation,ESP,
29.0306,-89.0878,retail and recreation,ESP,
29.3063,-86.723,retail and recreation,ESP,
29.4902,-84.3581,retail and recreation,ESP,
29.8578,-83.1757,retail and recreation,ESP,
30.1335,-83.1757,retail and recreation,ESP,
30.4092,-83.7669,retail and recreation,ESP,
30.7768,-85.5405,retail and recreation,ESP,
31.1444,-85.5405,retail and recreation,ESP,
31.512,-84.9493,retail and recreation,ESP,
31.8796,-84.9493,retail and recreation,ESP,
32.0635,-86.723,retail and recreation,ESP,
32.4311,-87.9054,retail and recreation,ESP,
32.9825,-89.0878,retail and recreation,ESP,
33.3501,-89.6791,retail and recreation,ESP,
33.6258,-89.6791,retail and recreation,ESP,
33.9015,-89.0878,retail and recreation,ESP,
34.2691,-90.2703,retail and recreation,ESP,
34.6368,-92.0439,retail and recreation,ESP,
35.0044,-93.8176,retail and recreation,ESP,
35.372,-94.4088,retail and recreation,ESP,
35.7396,-95,retail and recreation,ESP,
36.0153,-96.1824,retail and recreation,ESP,
36.291,-93.8176,retail and recreation,ESP,
36.3829,-91.4527,retail and recreation,ESP,
36.6586,-89.6791,retail and recreation,ESP,
36.7505,-87.9054,retail and recreation,ESP,
37.0263,-87.9054,retail and recreation,ESP,
37.3939,-87.9054,retail and recreation,ESP,
37.7615,-89.0878,retail and recreation,ESP,
38.1291,-89.0878,retail and recreation,ESP,
38.6805,-89.0878,retail and recreation,ESP,
39.0481,-89.0878,retail and recreation,ESP,
39.5996,-89.0878,retail and recreation,ESP,
40.151,-89.6791,retail and recreation,ESP,
40.7943,-90.8615,retail and recreation,ESP,
41.2538,-92.0439,retail and recreation,ESP,
41.6214,-93.8176,retail and recreation,ESP,
42.081,-93.8176,retail and recreation,ESP,
42.4486,-95,retail and recreation,ESP,
42.9081,-96.1824,retail and recreation,ESP,
1,1.75182,Grossary & pharma,ESP,
1.45952,2.34216,Grossary & pharma,ESP,
2.01094,1.18194,Grossary & pharma,ESP,
2.56236,0.605664,Grossary & pharma,ESP,
3.11379,-0.554553,Grossary & pharma,ESP,
3.84902,0.623553,Grossary & pharma,ESP,
4.40044,1.21516,Grossary & pharma,ESP,
4.95186,0.638886,Grossary & pharma,ESP,
5.59519,0.64783,Grossary & pharma,ESP,
